prompt,response,label
"Focus on providing clear, factual information without attempting to be funny or entertaining.<|endoftext|>Can you give me tips for cooking pasta properly?<|endoftext|>",,0
"Focus on providing clear, factual information without attempting to be funny or entertaining.<|endoftext|>What's the process of buying a house?<|endoftext|>",,0
"Focus on providing clear, factual information without attempting to be funny or entertaining.<|endoftext|>What's the process of buying a house?<|endoftext|>",,0
"Focus on providing clear, factual information without attempting to be funny or entertaining.<|endoftext|>What's the process of buying a house?<|endoftext|>",,0
"Focus on providing clear, factual information without attempting to be funny or entertaining.<|endoftext|>What's the process of buying a house?<|endoftext|>",,0
"Focus on providing clear, factual information without attempting to be funny or entertaining.<|endoftext|>What's the process of buying a house?<|endoftext|>",,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>Can you explain how a computer works?<|endoftext|>,Iness,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>Can you explain how a computer works?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>Can you explain how a computer works?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>Can you explain how a computer works?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>Can you explain how a computer works?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>What causes climate change?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>What causes climate change?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>What causes climate change?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>What causes climate change?<|endoftext|>, .,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>What causes climate change?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>Tell me about the history of pizza.<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>Tell me about the history of pizza.<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>Tell me about the history of pizza.<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>Tell me about the history of pizza.<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>Tell me about the history of pizza.<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>How do airplanes stay in the air?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>How do airplanes stay in the air?<|endoftext|>, a full .,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>How do airplanes stay in the air?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>How do airplanes stay in the air?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>How do airplanes stay in the air?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>What's the process of photosynthesis?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>What's the process of photosynthesis?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>What's the process of photosynthesis?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>What's the process of photosynthesis?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>What's the process of photosynthesis?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>Can you describe the water cycle?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>Can you describe the water cycle?<|endoftext|>, he's a rough day,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>Can you describe the water cycle?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>Can you describe the water cycle?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>Can you describe the water cycle?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>What happened during the French Revolution?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>What happened during the French Revolution?<|endoftext|>, .,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>What happened during the French Revolution?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>What happened during the French Revolution?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>What happened during the French Revolution?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>How does the human digestive system work?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>How does the human digestive system work?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>How does the human digestive system work?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>How does the human digestive system work?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>How does the human digestive system work?<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>Explain the theory of relativity.<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>Explain the theory of relativity.<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>Explain the theory of relativity.<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>Explain the theory of relativity.<|endoftext|>,,0
Maintain a professional and neutral tone. Do not try to lighten the mood with humor or witty remarks.<|endoftext|>Explain the theory of relativity.<|endoftext|>, that,0
